"","ID","Review.Date","Location","Hotel.Restaurant.name","Review"
"628","rn544530154","Reviewed December 1, 2017 "," Nai Yang","Bill Bentley Pub","Thai’ed out ? Hankering for a hamburger or fish-and-chips and a pint of beer ? This place fits the bill. Basic British pub grub, and some Asian foods, at a reasonable price. Friendly service. Happy hour. Good place to watch a game from the Premier...More"
"629","rn544225006","Reviewed November 30, 2017 "," Nai Yang","Bill Bentley Pub","Don't bother to eat here. We should have known better when the very sweet waitress said we could only have the burger well done since it was a completely frozen patty. We were so hungry we figured how bad could it be? The answer was...More"
"630","rn523720161","Reviewed September 12, 2017 "," Nai Yang","Bill Bentley Pub","Happy Hour 2 for 1 drinks, all you can eat BBQ ribs and giant tasty American burgers!!! If you want to get away and try some non-Thai food, this is a good spot to check out in the Mai Khao area. They do have Thai...More"
"631","rn513256550","Reviewed August 15, 2017 "," Nai Yang","Bill Bentley Pub","Very good restaurant, the food is delicious, the prices are good, the staff is friendly, there is table hockey, table football, billiards and a lot of interesting things, excellent internet. Be sure to order here tom-yam, burger, lasagna, pasta carbonara. Especially the institution will like...More"
"632","rn507638753","Reviewed July 31, 2017 "," Nai Yang","Bill Bentley Pub","We had a beef and a chicken burger, both was ok not great. Price is on the high side especially for Thai standard but children eat for free which was a nice touch. One can definitely get better quality food elsewhere in Phuket but this...More"
"633","rn507011925","Reviewed July 30, 2017 "," Nai Yang","Bill Bentley Pub","I stayed at Anantara and visited this pub once. The food is average , not bad but i expected more from 500 thb burgers.More"
"634","rn506161584","Reviewed July 27, 2017 "," Nai Yang","Bill Bentley Pub","We ate here for lunch one day and all food ordered was not what we expected and somewhat pricey. We ordered ribs that had very little meat on them and were also very dry, a burger that flavorless and overcooked, a nacho plate that had...More"
"635","rn577642022","Reviewed 2 weeks ago "," Karon","Buffalo Steak House - Karon Beach","4 adults, 2 kids.
No one had steak and apparently it’s good.
2 had the Burger and was average. The fries were good as was the sauce that they came with.
Two others had Thai said it was good,
One other had fried rice and...More"
"636","rn573487932","Reviewed 5 weeks ago "," Karon","Buffalo Steak House - Karon Beach","Ate here twice and both times were good.
First time we both had steaks which were done to perfection.Second time I had a burger which was too good to be true for the price,and my wife went for a steak again.
Prices were reasonable,have paid...More"
"637","rn572428152","Reviewed April 10, 2018 "," Karon","Buffalo Steak House - Karon Beach","The atmosphere in the restaurant was nice. Very helpful staffs. I ordered the hamburger here which contain 150 g Australian beef meat plus extra cheese and bacon. It tasted really good. It was the best hamburger I've eaten for a long time. It was pricey...More"
"638","rn560538171","Reviewed February 14, 2018 "," Karon","Buffalo Steak House - Karon Beach","Very nice....best cooked chips we have had in the area...fresh and crunchy..one had the minute steak..beautiful..cheeseburger was yum! And BLT wa goooood."
"639","rn550824381","Reviewed January 2, 2018 "," Karon","Buffalo Steak House - Karon Beach","We had lunch here twice and both times we really enjoyed our food. Burgers, steak and Thai dishes were all very good and offer 25% discount between 12.00-18.00 made it even better! :)"
"640","rn475725119","Reviewed April 14, 2017 "," Karon","Buffalo Steak House - Karon Beach","Dropped in for a quick lunch. Mango Shakes very nice and cold. Hamburgers served with fries were tasty as was the Chicken Fried Rice. Spaghetti Bolognaise was not quite good enough but okay. Good service.
Would recommend."
"641","rn475708291","Reviewed April 14, 2017 "," Karon","Buffalo Steak House - Karon Beach","Dropped in for lunch hubby had steak and loved it my daughter and me had a burger which we both enjoyed. I would drop back in again for a lunch."
"642","rn465034305","Reviewed March 6, 2017 "," Karon","Buffalo Steak House - Karon Beach","I had the cheeseburger which was ok the fries were not great. It seemed a litte overpriced but it is popular usually busy."
"643","rn461844486","Reviewed February 21, 2017 "," Karon","Buffalo Steak House - Karon Beach","We bought an burger, and it wa the best one we have ever tasted. So juicy, full of flavour and just so good. Staff could however be a bit more engaging. Food came rather quick. Want to og back and try sone other dishes."
"644","rn398202838","Reviewed July 27, 2016 "," Karon","Buffalo Steak House - Karon Beach","Went here for dinner yesterday after a big out . My friend had the Hamburger and chips he enjoyed it . I had chicken satay and pork stir fry with garlic chilli and basil was great
Whole range of food to keep everyone in the...More"
"645","rn343493004","Reviewed January 29, 2016 "," Karon","Buffalo Steak House - Karon Beach","This place is alright. Staff are friendly. Feels like a chain though and the burgers, which I had, are very average. Would be nice to get a ""homemade"" style burger in a place like this, rather one that you know was frozen and prepped to...More"
"646","rn339162530","Reviewed January 11, 2016 "," Karon","Buffalo Steak House - Karon Beach","Expensive by Thailand standards, however, very good quality, we had the burgers and they were excellent. Service was good."
"647","rn331527095","Reviewed December 8, 2015 "," Karon","Buffalo Steak House - Karon Beach","The steak's are disappointing the ribs are average but the burgers are great - also a very good help your self salad bar, nice fresh crunchy salad."
"648","rn327658015","Reviewed November 18, 2015 "," Karon","Buffalo Steak House - Karon Beach","enjoyed our hamburger dinner along for 2for1 Chang beer. The hamburger was served to perfection accompanied with crispy and hot French fries."
"649","rn247617894","Reviewed January 5, 2015 "," Karon","Buffalo Steak House - Karon Beach","went twice and found the service very good although packed and people waiting to get a table
wonderful burgers and good value
steak was expensive but good"
"650","rn580278186","Reviewed 6 days ago "," Rawai","Flip Side","Visited this burger place yesterday and my husband and I were blown away, unbelievably good burgers. The patties were perfectly cooked, fresh ingredients and even my one year old enjoyed herself. The manager/owner was very accommodating, seating us upstairs and trying on the aircon for...More"
"651","rn579625298","Reviewed 1 week ago "," Rawai","Flip Side","Really enjoyed 2 dinners in this restaurant. Burgers were excellent and the wings are very good. Philly cheesesteak and associates fries are decent as well.
Service is a bit slow as he waitress don’t seem to come round much. Doesn’t seem to bother me nearly...More"
"652","rn577070056","Reviewed 2 weeks ago "," Rawai","Flip Side","We have been waiting for at least 1 hour to get just 2 burgers. We followed with the staff but the answer from her was that there were a lot of orders even though we were the the first customer who came in the restaurant."
"653","rn575634404","Reviewed 3 weeks ago "," Rawai","Flip Side","Having lived in Rawai for almost 2 years, I have been a regular at Flipside and have always felt I had gotten my monies worth in quality and quantity of food especially the burgers. It appears Flipside is now under new ownership with a new...More"
"654","rn574110789","Reviewed 4 weeks ago "," Rawai","Flip Side","Great burger, good location looking at the water, place was nice for a change from thai food! A little expensive but will still go again (just not every day)"
"655","rn572627847","Reviewed April 11, 2018 "," Rawai","Flip Side","Always consistently good if you want a good burger, ribs, sandwich or fries! It is well prices, offer a good selection of imported beers, love the shakes and would definitely recommend a visit!"
"656","rn568993831","Reviewed March 26, 2018 "," Rawai","Flip Side","Had lunch here, good selection of burgers and other western food. Tasty and big dishes. Bit more expensive than normal local food but its normal. Give it a try!"
"657","rn560341254","Reviewed February 13, 2018 "," Rawai","Flip Side","Lovely place you'd simply walk by, this place is fab. If you've had enough Thai food and want a change, this place is a great spot. Burgers / sandwiches / panini. Don't normally get steak but ordered a steak panini and it hit the spot....More"
"658","rn544153905","Reviewed November 29, 2017 "," Rawai","Flip Side","I’ve been returning here on occasion over the last 18 months, and I really like the place, and the awesome burgers are a nice little guilty break from the wonderful Thai food that I love so much. A year ago, my review would have ended...More"
"659","rn524336711","Reviewed September 14, 2017 "," Rawai","Flip Side","Very good blue cheese burger, really big portion and delicious Taste. Staff are really good and the boss is really friendly !!!! Worth a visit !!!"
"660","rn511640120","Reviewed August 11, 2017 "," Rawai","Flip Side","We came for lunch and dinner another time. Both Very good. Toilets little less. We had hamburgers, club sandwich and ceasar salad! Nice place to be when you want something that youre used to"
"661","rn508256087","Reviewed August 2, 2017 "," Rawai","Flip Side","Went for an early dinner with the 4&6 y/o kids, I had the original burger, wife had the Chicken Caesar salad, kids shared the nachos. The open space is quite nice with fans and a few friendly cats cruising around, after reading the TA complaints...More"
"662","rn498983250","Reviewed July 5, 2017 "," Rawai","Flip Side","Good food, however the menu is very western and focuses on burgers. Great place to go if you want a break from Thai food as the food is really good, with a large drinks menu to go with it."
"663","rn496778741","Reviewed June 28, 2017 "," Rawai","Flip Side","The food is quite good. Over the course of the week between my daughter and I we had the Big Boy, the naked burger, fish and chips and pulled pork. The burgers were top notch and they have a range of specialty fries that were...More"
"664","rn489262506","Reviewed May 30, 2017 "," Rawai","Flip Side","I came to the Flip Side three times for my dinner. My favorite orders are Buffalo chicken wings, chicken salad and burgers. Food was really good as always and it would be better not to put ""too loud"" commercial music remix that not suitable for...More"
"665","rn479127039","Reviewed April 26, 2017 "," Rawai","Flip Side","Coming from a big burger culture in Melbourne Australia I can definitely rate these burgers 10/10, some of the best burgers I have eaten and definitely the best in Phuket."
"666","rn477176690","Reviewed April 19, 2017 "," Rawai","Flip Side","Came here for lunch today with my wife. We ordered burgers and a couple of soft drinks. Food was really good and reasonably priced! Would definitely go there again in this respect, but we won't be visiting again.
Waitresses spent more time loudly interacting with...More"
"667","rn476693036","Reviewed April 18, 2017 "," Rawai","Flip Side","Fantastic Burgers,other items on the menu include Chicken Wings & Bites,Fish n Chips,Salads and more.Extremely friendly and attentive staff.Great location across from the beach.Drop by for a burger, cold beer or glass of wine."
"668","rn465462662","Reviewed March 7, 2017 "," Rawai","Flip Side","Best burgers in Rawai. Fantastic staff working there, great location by the beach. Went there every other day while I was in rawai."
"669","rn464373794","Reviewed March 3, 2017 "," Rawai","Flip Side","What can I say, the burgers were soooo good and the service was even better.
The place was very clean, they even gave us mozzie spray.
Beautiful relaxing location and atmosphere."
"670","rn451190596","Reviewed January 11, 2017 "," Rawai","Flip Side","If you want a good burger or chicken salad then this is the place, when you are craving that I just want a burger and chips moment then this is the place to drop into, the opions are good and there are a few other...More"
"671","rn447318908","Reviewed December 28, 2016 "," Rawai","Flip Side","Burgers are are priced around 250-350 (10-15NZD) which is very pricey for Phuket and back home. For this price you can choose between soggy French fries or soggy curly fries to go with your tasteless burger. My wife had the naked burger which is good...More"
"672","rn437775370","Reviewed November 16, 2016 "," Rawai","Flip Side","After 6 days and 3 meals a day of Thai food it was time for a break. Ended up stumbling across this place and the burgers were just what we needed. Awesome meal! Burgers may have even been better than at home."
"673","rn433512435","Reviewed November 1, 2016 "," Rawai","Flip Side","Good burgers no doubt, and particularly so for Phuket, but be prepared to pay Western (or at least Australian-like) prices. Quick friendly service and there's a good beer list with genuine craft offerings from Belgium and the US. Bottle prices very exy though, even for...More"
"674","rn429229536","Reviewed October 18, 2016 "," Rawai","Flip Side","We stopped there for a Burger and the food was really excellent. The meat is excellent, the curly fries very good and they also have amazing onion rings ! We'll be coming back soon !"
"675","rn425293821","Reviewed October 5, 2016 "," Rawai","Flip Side","Third time here this time with friends form overseas:
Fries with very thin sliced steak and melted cheese yum 3 burgers all different styles all good and salad needles to say no room for salad lol service very good and attentive and price ok
There...More"
"676","rn410331274","Reviewed August 24, 2016 "," Rawai","Flip Side","Hamburguer from 250 until 350 thb more or less. Including frozen french fries. If you want frozen curly fries +20 thb. Iceberg lettuce (worse lettuce). 2 slim beef patties in each burguer, dried not juicy. Nobody asked how we want the meat, they just make...More"
"677","rn405347130","Reviewed August 14, 2016 "," Rawai","Flip Side","We enjoyed the burger and the fish fingers. yummy! The setup is good the staff was helpful. They disappointed us with no cards accepted. But Plz do make time to visit flip side it won't disappoint you."
"678","rn389664157","Reviewed July 6, 2016 "," Rawai","Flip Side","Checked around little about burger places in Phuket and stumbled upon this restaurant. Took my motorbike for a ride and enjoyed a good burger for 270 bath. I optioned for a salad instead of fries and was pleasantly suprised."
"679","rn386278832","Reviewed June 26, 2016 "," Rawai","Flip Side","Enjoy your meal with sea view at burger bar in front of Rawaii beach. Beef burger is the main one but they also served pork, chicken, and fish. Nachos and buffalo wings are recommend. Craft beer is circulated offer."
"680","rn382229459","Reviewed June 13, 2016 "," Rawai","Flip Side","My friend and I were looking for a great place for a traditional burger and fries, and Flipside proved the perfect place! The burger was by far the best I've ever had! Paired with curly fries and an ice cold beer, this was a great...More"
"681","rn367618074","Reviewed April 25, 2016 "," Rawai","Flip Side","As a Destination Expert and living in Thaiand I can honestly say the Burgers here are the best.Always succulent with nice fries and a good choice of variety to top your burger. When they first opened the bread buns were small and left you wanting...More"
"682","rn367081926","Reviewed April 24, 2016 "," Rawai","Flip Side","My husband took me for a spot of lunch here as I really fancied a burger and we were not disappointed the food was fantastic and a really good fresh burger, I had fries and we ordered sides of coleslaw and onion rings all good,...More"
"683","rn366591304","Reviewed April 23, 2016 "," Rawai","Flip Side","First time in this particular restaurant; a trendy but comfortable place opposite the beach. Burgers were great, ambiance was good, staff attentive. Bit pricey but I really think it was worth it! The big question is, would I go back? The answer- yes, in a...More"
"684","rn365583512","Reviewed April 20, 2016 "," Rawai","Flip Side","European quality, delicious burgers, alcohol and non alcohol cocktails and sea view. Huge choise of bottle beer, by the way big rarity for Phuket. Located in Rawai beach front it is very suitable place for walking."
"685","rn363213874","Reviewed April 10, 2016 "," Rawai","Flip Side","We wanted a Western meal for a change of pace. Had great burgers and salads - and we were very full. Can also order specialty beers."
"686","rn357478524","Reviewed March 21, 2016 "," Rawai","Flip Side","I have been there with family. The burgers is very good test and staff very friendly good service. Will come back again f or sure!"
"687","rn353739104","Reviewed March 7, 2016 "," Rawai","Flip Side","Have been around a lot restaurants in Phuket, was chasing a good quality burger place and finally found this spot just right on Rawai beach! The service was beyond perfect as they were already greeting and waving when we were just about parking outside of...More"
"688","rn351809411","Reviewed February 29, 2016 "," Rawai","Flip Side","I was here with my girl few days ago and I can really recommend it. I often go out eat and if you want really good burgers and milkshakes Then I really recommend this place."
"689","rn346763150","Reviewed February 10, 2016 "," Rawai","Flip Side","The quality of the food and service at Flip Side is excellent. Tender and tasty burger patties, soft home made buns, and fresh toppings. Simple really but a lot of places don't manage to pull it all together like this one does. And to top...More"
"690","rn345388193","Reviewed February 6, 2016 "," Rawai","Flip Side","We both had bacon and cheese burger with curly fries. Fantastic burger, beef n bacon cooked to perfection <f0><U+009F><U+0098><U+008A> would definitely recommend!"
"691","rn341843326","Reviewed January 22, 2016 "," Rawai","Flip Side","Pity for the road between the restaurant and the sea but nice location. Hamburger and pork ribs very good with a great selection of beer."
"692","rn341588306","Reviewed January 20, 2016 "," Rawai","Flip Side","The Best Bacon Cheese Burger <f0><U+009F><U+008D><U+0094> I have ever had ! Served with crispy curly fries on a wooden carving board, great presentation, service is freindly, perfect english, happy to see you, wonderful selection of beers. ..just a great time with great food and great...More"
"693","rn337424079","Reviewed January 4, 2016 "," Rawai","Flip Side","Great place! I had the Buffalo wings and american burger, both of which were exactly as they should be. Great selection of international beers to go with the meal."
"694","rn336365009","Reviewed January 1, 2016 "," Rawai","Flip Side","After having lived in Thailand for three years (and originally coming from New York), I have learned that burgers at most ""western food"" restaurants are way below my expectations. Therefore, I will generally only eat a burger at places with great reviews or that claim...More"
"695","rn331369875","Reviewed December 8, 2015 "," Rawai","Flip Side","I have the rack of ribs and porky pig burger. Is very delicious also friendly staff and very good service. Very good time to be here"
"696","rn329337900","Reviewed November 27, 2015 "," Rawai","Flip Side","Best place to have burgers among all phuket restaurants. Improved service, cordial and very friendly ... deserve 5 star.
Burger are supreme good and i highly suggeat to give a try, i will not regret!!"
"697","rn329281772","Reviewed November 26, 2015 "," Rawai","Flip Side","I had the chicken salad, which was tasty but not exceptional. They have a large selection of international beers for any taste, which goes great with their burgers"
"698","rn328490222","Reviewed November 22, 2015 "," Rawai","Flip Side","The food here was very average. Not bad, but not amazing. The curly fries were good, but the burgers were over priced and not especially flavorful. Much better burgers can be had elsewhere.More"
"699","rn325597373","Reviewed November 9, 2015 "," Rawai","Flip Side","Went here for dinner last night and it was excellent. Had read some of the reviews saying it was expensive and small portions but after 3 straight weeks of Thai food we were craving a burger so headed over for dinner. The burgers were delicious,...More"
"700","rn321388214","Reviewed October 24, 2015 "," Rawai","Flip Side","ive eaten alot of burgers.. ALOT!
and i would say their cheese & Bacon burger is one of the best burgers ive ever tasted in my entire life!
even my girlfriend who is not that big a fan of burgers(o.O) said that it was one...More"
"701","rn320854617","Reviewed October 22, 2015 "," Rawai","Flip Side","We had burger and chips for lunch which was just right. It wasn't the most enormous burger but there were other more expensive choices for people with larger appetites. The service was friendly and quick and the meal was very enjoyable.
Will come again to...More"
"702","rn319714690","Reviewed October 17, 2015 "," Rawai","Flip Side","Modern décor makes this place stand out. We had yummy burgers, beautifully presented. Husband just had Tiger beer. I decided to try the Trappist beer; it cost an eye-watering £6.50 for a 330 cl bottle ( about 8 x the price of Chang!) but at...More"
"703","rn318911678","Reviewed October 15, 2015 "," Rawai","Flip Side","This joint lived up to its reviews. Great place in Rawai. Worth the trip. I had the hot shot burger. It was yummy. Good curly fired too."
"704","rn313223573","Reviewed September 24, 2015 "," Rawai","Flip Side","After three weeks in Thailand, we were ready for a burger and Flip Side delivered. Great burger - I had the Manhattan, my wife a bacon cheeseburger. We had a small baby with. Us which was no problem with the friendly staff. Very much enjoyed"
"705","rn313179453","Reviewed September 23, 2015 "," Rawai","Flip Side","Nice little restaurant sea front, very good choise of beer (expensive too). Good hamburger very tasty with homemade sauce."
"706","rn312595127","Reviewed September 22, 2015 "," Rawai","Flip Side","We both opted for one of there biggest burgers. It was amazing. We both agreed it was one of the nicest burgers we had ever had. We also had the chocolate pancakes for dessert which were also lovely. Would highly recommend a visit when in...More"
"707","rn307183133","Reviewed September 5, 2015 "," Rawai","Flip Side","Enjoy qualitied burger, nachos, spicy buffalo wings with wide range of craft beers... Perfect afternoon treats by beachside.. always some special menu, pork ribs, lamb burger, cherry beer popsicle..and many more.."
"708","rn307148467","Reviewed September 5, 2015 "," Rawai","Flip Side","Best burger and ribs in Phuket, along with great selection of local and international beers with beachside view. A must visit."
"709","rn305222724","Reviewed August 31, 2015 "," Rawai","Flip Side","Nice place sea front (but with a busy road between). Nice decor and very good hamburger with homemade sauce. Great choise of beer."
"710","rn304317907","Reviewed August 28, 2015 "," Rawai","Flip Side","This place is home to one of the finest hamburgers I've ever tasted in Thailand! I tried the house dish - The Flip Side Burger, which contains deep-fried onions, mature cheddar cheese and the signature sauce for 270 baht. I also had the chocolate milkshake,...More"
"711","rn301036450","Reviewed August 19, 2015 "," Rawai","Flip Side","Good atmosphere. Comfortable. Friendly staff. Lunch is perfect for a nice ocean view. Menu offers an impressive variety of burgers. I usually am sold on the first one. There are also many different kinds of beer from all over the world, definitely a plus. Big...More"
"712","rn298192688","Reviewed August 12, 2015 "," Rawai","Flip Side","I have read many negative reviews about Flipside here on TripAdvisor. Mostly pertaining to the burgers being small and overpriced. Today I went there to settle the argument and I'm glad I did. I ordered a cheeseburger, fries and water 325 baht. It was excellent,...More"
"713","rn297747655","Reviewed August 10, 2015 "," Rawai","Flip Side","Great place overlooking the beach at Rawai. The experience starts with a friendly welcome and lovely staff. Swiftly shown to table and menus produced. Beers/drinks arranged while the (comprehensive and wide-ranging) menus perused. And then comes the good part.................. The very best home-made burgers, well...More"
"714","rn296395732","Reviewed August 6, 2015 "," Rawai","Flip Side","One of the best burgers we have ever had! I'm craving one now! Great view out onto the ocean aswell! We were meant to go back as we hired a scooter from kata but didn't have time."
"715","rn294924733","Reviewed August 2, 2015 "," Rawai","Flip Side","Fantastic burger! Fantastic beer! A really cool and relaxed vibe. The service was good with a short wait for food. I had the cheese burger and would definitely go back again! You can see they put effort into presentation and really care about client satisfaction....More"
"716","rn291929371","Reviewed July 23, 2015 "," Rawai","Flip Side","The chef / owner makes his own burger patties using Austrailian beef and they are awesome. His pork ribs are outstanding too. He also has an amazing range of beers from all around the world too. The staff are efficient and extremely friendly. Go there!"
"717","rn291647771","Reviewed July 22, 2015 "," Rawai","Flip Side","Do you enjoy a wonderful freshly made (Prime Ground Beef) non of the frozen rubish that is past off as a burger, flavour full French fries home made bread rolls and baggets then Flip Side is the only place to go. Their slow cooked ribs...More"
"718","rn290725874","Reviewed July 20, 2015 "," Rawai","Flip Side","I cannot say anything but great things about Flip side Burgers. They have amazing burgers, sandwiches and even nachos (which warms this California girls heart!). I have never had a bad meal at Flip Side and have been a consistent customer since it's opened. I...More"
"719","rn290261129","Reviewed July 18, 2015 "," Rawai","Flip Side","Was invited to go eat burgers with a couple of mates
Cant say the last time I have had such a nice burger
Curley fries just added to the experience and great staff very helpful
Beers ice cold a plus for me cant wait to...More"
"720","rn290167661","Reviewed July 18, 2015 "," Rawai","Flip Side","Where do I start I love visiting this restaurant and bar they have everything from Homemade burgers, wings, flip side melts, sandwiches, homemade milkshakes and huge beer selection. I love to visit this establishment with friends and family and I am still working down the...More"
"721","rn290001100","Reviewed July 17, 2015 "," Rawai","Flip Side","Kept hearing about an awesome little burger joint called Flip Side in Rawai from friends at my local watering hole. Me and a buddy decided to make a man date of it and go check it out for lunch.
I must say, it's comfortable, the...More"
"722","rn378584405","Reviewed June 1, 2016 "," Choeng Thale","9' Sea Breeze",".........'cause it's a 5m walk from my apartment. Wonderful setting on the Marina pier with ample indoor and outdoor seating. Specialises in burgers and Mexican and does both well (as long as you compare to the Phuket market and not California!). Priced up given the...More"
"723","rn321087636","Reviewed October 23, 2015 "," Choeng Thale","9' Sea Breeze","Being bound to an event next door, this became my canteen and I have to say that the food far exceeds all other venues around. Mexican is decent, burgers are very good including the veggie version, and I was literally blown by the softshell crab...More"
"724","rn261002707","Reviewed March 22, 2015 "," Choeng Thale","9' Sea Breeze","We have eaten here a few times now and nothing but great things to say about it.
Great food (especially the burgers), relaxing atmosphere and attentive service.
Beats other more expensive places on the island thats for sure!"
"725","rn247294497","Reviewed January 3, 2015 "," Choeng Thale","9' Sea Breeze","Be sure to try the Texan Burger, it was incredible
Nice location at the Royal Phuket Marina, be sure to check the location before you go since they moved away from the beach when the military cleaned it.
Prices were ok and it is nice...More"
"726","rn220645301","Reviewed August 9, 2014 "," Choeng Thale","9' Sea Breeze","We stumbled across this place as we were looking for some Western food one night, and we're not disappointed. The burgers are amazing, the service is very attentive with the staff being very eager to please. We decided to go back on the last night...More"
"727","rn214189074","Reviewed July 7, 2014 "," Choeng Thale","9' Sea Breeze","We ate at Sea Breeze several times & were really impressed (hence why we went back!)
Didn't try the hamburgers they are apparently famous for, but didn't miss a thing. Great fresh Thai food, delicious cold drinks & a friendly team. Very reasonably priced &...More"
"728","rn197166853","Reviewed March 12, 2014 "," Choeng Thale","9' Sea Breeze","Partner and I ate here yesterday. Staff friendly enough. Burger was ok however mango and sticky rice fab!
Disappointed in that when ordering a cocktail there was very little alcohol in it. Have been told this is a problem in Patong but is now here...More"
"729","rn187873026","Reviewed December 17, 2013 "," Choeng Thale","9' Sea Breeze","My husband and I decided to dine here because the guy (Jason from the states) worked there told us to! We both tried their burger as recommended by Jason... My husband had Texas burger and I had bacon cheese burger. Both burgers were good, seasoned...More"
"730","rn186885868","Reviewed December 5, 2013 "," Choeng Thale","9' Sea Breeze","I popped in here last week and had a great time. The relaxed restaurant serves great Hamburgers made with real lean meats and they have fantastic Hotdogs made with what seems like real English sausages. Everything our group tasted great and was reasonably priced especially...More"
"731","rn184114309","Reviewed November 8, 2013 "," Choeng Thale","9' Sea Breeze","Went down for a quick bite, very good burgers and fish tacos/ nice friendly service and great bar/ perfect setting on the beach"
"732","rn168788111","Reviewed July 23, 2013 "," Choeng Thale","9' Sea Breeze","We went looking for a restaurant in Surin Beach and just happened to stumble upon this great restaurant. After traveling 20 days in Asia, some of us were ready for a break from Asian cuisine. My husband and son had a large juicy burger -...More"
"733","rn168674878","Reviewed July 23, 2013 "," Choeng Thale","9' Sea Breeze","We had a good meal here. Texan Burgers for all 3 of us with cocktails and CocaCola were very moist and tasty. A lovely clean, modern restaurant on the beach with a good, varied menu. Well worth a try when staying in the area."
"734","rn168636554","Reviewed July 22, 2013 "," Choeng Thale","9' Sea Breeze","I am a sucker for a good burger and great service. This is a really cool place right on the beach in Surin. From the main road into Surin turn left. It's slow season so most of the restaurants are closed on the south side...More"
"735","rn165318342","Reviewed June 26, 2013 "," Choeng Thale","9' Sea Breeze","Sea Breeze definitely have great burgers. Love the setting, a little above the beach, but still on the sand. Truly gourmet burgers."
"736","rn158348442","Reviewed April 21, 2013 "," Choeng Thale","9' Sea Breeze","After traveling around Thailand and tasting a few different deep fried burgers on sweet bread buns, I decided to give up on them and stick to Thai food (no bad thing in itself), however I gave the 'Texan' burger on the menu in Sea breeze...More"
"737","rn158332424","Reviewed April 20, 2013 "," Choeng Thale","9' Sea Breeze","We, again recently had the pleasure of dining and enjoying drinks at the Sea Breeze in Surin. The burgers are fantastic, with the 'Texan' being my personal favourite, and the huge hotdogs with real British sausage also hit the spot. If you would prefer Thai...More"
"738","rn156548444","Reviewed April 3, 2013 "," Choeng Thale","9' Sea Breeze","A great restaurant right on the beach. Splendid cocktails and excellent food. Loved the chilli burger but caught sight of an enormous being devoured at the next table. Will be back for that!"
"739","rn154028466","Reviewed March 8, 2013 "," Choeng Thale","9' Sea Breeze","Very friendly staff, serving tasty value for money food. Great location and atmosphere. In the day time you could refuel with massive quality burgers, a good choice during a days exertion in the clear sea. You could choose a lighter lunch from the very varied...More"
"740","rn152105404","Reviewed February 14, 2013 "," Choeng Thale","9' Sea Breeze","We had great lunch's at Sea Breeze. Very tasty food with feets in the sand. Highly recommend the Thai food, but also the nachos and burgers :-)"
"741","rn150998509","Reviewed January 30, 2013 "," Choeng Thale","9' Sea Breeze","A very pleasant restaurant, with a very friendly owner and helpful staff, that serves good food, particularly the burghers, in a nice, garden like, setting. Well worth a visit."
"742","rn150295321","Reviewed January 22, 2013 "," Choeng Thale","9' Sea Breeze","great place- catered for Thai and western foods (husband got a burger and was most happy). great green curry. had to wait for ages for second drink order"
"743","rn149125242","Reviewed January 7, 2013 "," Choeng Thale","9' Sea Breeze","Ate and drank at the Sea Breeze three times over two weeks at Christmas. Really enjoyed the phad thai, hamburgers and garlic chicken. However the prawn cakes are simply the best, great starter, or order two as a main. Food and drinks were well priced...More"
"744","rn149121907","Reviewed January 7, 2013 "," Choeng Thale","9' Sea Breeze","I visited this bar and restaurant many times, and was never let down. Duff, the manager, was a congenial host, and his staff were always ready to please. The burgers were fantastic (nothing beats a burger after a long swim). But my go to dish...More"
"745","rn148963793","Reviewed January 6, 2013 "," Choeng Thale","9' Sea Breeze","Really nice restaurant on surin beach. the menu consists of hamburgers and limit local foods. Excellent cocktails at good prices. I had the Pad Thai Noodles the best I have eaten in Phuket and also my husband had the hamburger with blue cheese."
"746","rn148339106","Reviewed December 30, 2012 "," Choeng Thale","9' Sea Breeze","If you want a burger go the Sea Breeze run by a Canadian and Brit best burgers around and good value."
"747","rn147987522","Reviewed December 24, 2012 "," Choeng Thale","9' Sea Breeze","Awesome burgers and cheap cocktails. Ate everywhere, but this was by far the best. If you want a break from the usual Thai food, try the Texan Burger. Thanks Duff, you're a legend mate. (Aussies from last night-Em and Dave)"
"748","rn146853145","Reviewed December 5, 2012 "," Choeng Thale","9' Sea Breeze","Im a local expat, and love going down to sea breeze for food and drinks. The staff are friendly with excellent service and really make you feel welcome. And the selection of different burgers and foods to choose from are just right, all in all...More"
"749","rn146174782","Reviewed November 25, 2012 "," Choeng Thale","9' Sea Breeze","Seeking a lunch without rice...we ordered a nachos and a bacon cheese burger. To be honest, I would have rated it just under very good. But it hit the spot and the beer was chilled...and the music was tops."
"750","rn145703852","Reviewed November 18, 2012 "," Choeng Thale","9' Sea Breeze","We didn't try the Thai food but had the burgers which were really tasty. There is a good vibe with reggae music and a cool bar."
"751","rn145067924","Reviewed November 10, 2012 "," Choeng Thale","9' Sea Breeze","This has to be the best sports bar restaurant with superb views overlooking the gorgeous golden sands and inviting sea. The burgers and chilli dogs were excellent, as were the Tai starters all cooked to perfection. I would certainly recommend the extensive cocktail list too,...More"
"752","rn144513470","Reviewed November 4, 2012 "," Choeng Thale","9' Sea Breeze","This is a great little restaurant with loads of character and an excellent menu. Heaps of burger options on offer as well as nachos and of course the traditional thai options.
Excellent atmosphere and value for money, with lively staff, this is a must visit...More"
